Voltage,Current,Temperature
3.77892,-0.17112,23.97615
3.77892,-0.17112,23.97615
3.77723,-0.26818,23.97615
3.77622,-0.31926,23.97615
3.77588,-0.33459,23.97615
3.77572,-0.33969,23.97615
3.77555,-0.33969,23.97615
3.77555,-0.34225,23.97615
3.77555,-0.34225,23.97615
3.77538,-0.34225,23.97615
3.77538,-0.34225,24.08130
3.77538,-0.34225,24.08130
3.77504,-0.35502,24.08130
3.77487,-0.36523,24.08130
3.77470,-0.36779,24.08130
3.77470,-0.37034,24.08130
3.77470,-0.37034,24.08130
3.77470,-0.37034,24.08130
3.77470,-0.37034,24.08130
3.77454,-0.37034,24.08130
3.77454,-0.37034,23.97615
3.77454,-0.37034,23.97615
3.77386,-0.41376,23.97615
3.77336,-0.43675,23.97615
3.77302,-0.44441,23.97615
3.77302,-0.44441,23.97615
3.77302,-0.44697,23.97615
3.77285,-0.44697,23.97615
3.77285,-0.44697,23.97615
3.77285,-0.44697,23.97615
3.77285,-0.44697,23.97615
3.77268,-0.44697,23.97615
3.77083,-0.55679,23.97615
3.76948,-0.62064,23.97615
3.76914,-0.63852,23.97615
3.76880,-0.64363,23.97615
3.76880,-0.64363,23.97615
3.76864,-0.64618,23.97615
3.76864,-0.64618,23.97615
3.76847,-0.64618,23.97615
3.76847,-0.64618,23.97615
3.76847,-0.64618,23.97615
3.76510,-0.83519,23.97615
3.76290,-0.93990,23.97615
3.76223,-0.96800,23.97615
3.76189,-0.97822,23.97615
3.76172,-0.98077,23.97615
3.76156,-0.98077,23.97615
3.76156,-0.98332,23.97615
3.76139,-0.98332,23.97615
3.76122,-0.98332,23.97615
3.76122,-0.98332,23.97615
3.75701,-1.20553,23.97615
3.75448,-1.34090,23.97615
3.75347,-1.37921,23.97615
3.75313,-1.38942,23.97615
3.75279,-1.39198,23.97615
3.75262,-1.39198,23.97615
3.75245,-1.39453,23.97615
3.75229,-1.39453,23.97615
3.75212,-1.39198,23.97615
3.75195,-1.39198,23.97615
3.75987,-0.94246,23.97615
3.76476,-0.67939,23.97615
3.76644,-0.59510,23.97615
3.76695,-0.56956,23.97615
3.76712,-0.56445,23.97615
3.76729,-0.56190,23.97615
3.76746,-0.56190,23.97615
3.76746,-0.56190,23.97615
3.76746,-0.56190,23.97615
3.76746,-0.55935,23.97615
3.77483,0.15069,23.97615
3.78175,0.30139,23.97615
3.78394,0.34736,23.97615
3.78478,0.35758,23.97615
3.78512,0.36013,23.97615
3.78529,0.36013,23.97615
3.78562,0.36013,23.97615
3.78579,0.36013,23.97615
3.78596,0.36268,23.97615
3.78613,0.36268,23.97615
3.78579,0.33970,23.97615
3.78562,0.32437,23.97615
3.78562,0.31926,23.97615
3.78579,0.31926,23.97615
3.78579,0.31926,23.97615
3.78596,0.31926,23.97615
3.78596,0.31926,23.97615
3.78613,0.31671,23.97615
3.78613,0.31671,23.97615
3.78630,0.31671,23.97615
3.78545,0.26818,23.97615
3.78495,0.24009,23.97615
3.78478,0.23242,23.97615
3.78478,0.22987,23.97615
3.78495,0.22987,23.97615
3.78495,0.22987,23.97615
3.78495,0.22987,23.97615
3.78495,0.22732,23.97615
3.78512,0.22732,23.97615
3.78512,0.22987,23.97615
3.77555,-1.03441,23.97615
3.76847,-0.89393,23.97615
3.76628,-0.85817,23.97615
3.76526,-0.84540,23.97615
3.76493,-0.84285,23.97615
3.76476,-0.84285,23.97615
3.76442,-0.84285,23.97615
3.76425,-0.84285,23.97615
3.76408,-0.84285,23.97615
3.76408,-0.84285,23.97615
3.75599,-1.28982,23.97615
3.75111,-1.54012,23.97615
3.74925,-1.62440,23.97615
3.74841,-1.64739,23.97615
3.74807,-1.65505,23.97615
3.74757,-1.65760,23.97615
3.74740,-1.65760,23.97615
3.74706,-1.65760,23.97615
3.74689,-1.66016,23.97615
3.74672,-1.66016,23.97615
3.73560,-2.63837,23.97615
3.72902,-2.72011,23.97615
3.72650,-2.75075,23.97615
3.72532,-2.75842,23.97615
3.72464,-2.76097,23.97615
3.72414,-2.76352,23.97615
3.72380,-2.76352,23.97615
3.72329,-2.76352,23.97615
3.72296,-2.76352,23.97615
3.72262,-2.76352,23.97615
3.71621,-3.11344,23.97615
3.71133,-3.35352,23.97615
3.70981,-3.41226,23.97615
3.70897,-3.43270,23.97615
3.70829,-3.44036,23.97615
3.70795,-3.44036,23.97615
3.70745,-3.44036,23.97615
3.70694,-3.44291,23.97615
3.70661,-3.44036,23.97615
3.70627,-3.44036,23.97615
3.70593,-3.44291,23.97615
3.70559,-3.44036,23.97615
3.70526,-3.44036,23.97615
3.70492,-3.44291,23.97615
3.70458,-3.44291,23.97615
3.70425,-3.44036,23.97615
3.70391,-3.44291,23.97615
3.70374,-3.44291,23.97615
3.70340,-3.44291,23.97615
3.70307,-3.44291,23.97615
3.71149,-2.94997,23.97615
3.71807,-2.58729,23.97615
3.71992,-2.48513,23.97615
3.72060,-2.45448,23.97615
3.72077,-2.44682,23.97615
3.72077,-2.44426,23.97615
3.72077,-2.44426,23.97615
3.72060,-2.44426,23.97615
3.72060,-2.44171,23.97615
3.72043,-2.44426,23.97615
3.72801,-2.01007,23.97615
3.73374,-1.70102,23.97615
3.73560,-1.61163,23.97615
3.73627,-1.58609,23.97615
3.73644,-1.58098,23.97615
3.73661,-1.57843,23.97615
3.73661,-1.57843,23.97615
3.73678,-1.57587,23.97615
3.73678,-1.57843,23.97615
3.73678,-1.57587,23.97615
3.74200,-1.28471,23.97615
3.74537,-1.10847,23.97615
3.74639,-1.05995,23.97615
3.74689,-1.04462,23.97615
3.74706,-1.03951,23.97615
3.74723,-1.03951,23.97615
3.74723,-1.03951,23.97615
3.74740,-1.03951,23.97615
3.74740,-1.03696,23.97615
3.74757,-1.03696,23.97615
3.74150,-1.37921,23.97615
3.73745,-1.59631,23.97615
3.73627,-1.64994,23.97615
3.73577,-1.66527,23.97615
3.73560,-1.67037,23.97615
3.73543,-1.67037,23.97615
3.73526,-1.67037,23.97615
3.73526,-1.67037,23.97615
3.73509,-1.67037,23.97615
3.73492,-1.67293,23.97615
3.73712,-1.54522,23.97615
3.73880,-1.45328,23.97615
3.73931,-1.42518,23.97615
3.73948,-1.42007,23.97615
3.73948,-1.41752,23.97615
3.73948,-1.41752,23.97615
3.73948,-1.41497,23.97615
3.73948,-1.41497,23.97615
3.73948,-1.41497,23.97615
3.73948,-1.41752,23.97615
3.74049,-1.35111,23.97615
3.74116,-1.30769,23.97615
3.74150,-1.29748,23.97615
3.74150,-1.29492,23.97615
3.74150,-1.29492,23.97615
3.74150,-1.29492,23.97615
3.74150,-1.29492,23.97615
3.74150,-1.29237,23.97615
3.74150,-1.29237,23.97615
3.74150,-1.29492,23.97615
3.74285,-1.21830,23.97615
3.74352,-1.17744,23.97615
3.74386,-1.16466,23.97615
3.74386,-1.16211,23.97615
3.74386,-1.16211,23.97615
3.74386,-1.16211,23.97615
3.74386,-1.16211,23.97615
3.74386,-1.15956,23.97615
3.74386,-1.15956,23.97615
3.74386,-1.16211,23.97615
3.75009,-0.81220,23.97615
3.75397,-0.60787,23.97615
3.75515,-0.55168,23.97615
3.75566,-0.53125,23.97615
3.75583,-0.52614,23.97615
3.75616,-0.52614,23.97615
3.75616,-0.52614,23.97615
3.75633,-0.52359,23.97615
3.75633,-0.52359,23.97615
3.75650,-0.52359,23.97615
3.76303,0.09195,23.97615
3.76860,0.19156,23.97615
3.77011,0.21455,23.97615
3.77079,0.22221,23.97615
3.77113,0.22476,23.97615
3.77146,0.22476,23.97615
3.77163,0.22476,23.97615
3.77197,0.22476,23.97615
3.77214,0.22732,23.97615
3.77231,0.22732,23.97615
3.77247,0.22476,23.97615
3.77247,0.22476,23.97615
3.77264,0.22476,23.97615
3.77281,0.22476,23.97615
3.77298,0.22476,23.97615
3.77315,0.22476,23.97615
3.77315,0.22476,23.97615
3.77332,0.22476,23.97615
3.77349,0.22476,23.97615
3.77349,0.22476,23.97615
3.76712,-0.23498,23.97615
3.76240,-0.42398,23.97615
3.76105,-0.47506,23.97615
3.76054,-0.49294,23.97615
3.76021,-0.49549,23.97615
3.76021,-0.49805,23.97615
3.76004,-0.49805,23.97615
3.76004,-0.49805,23.97615
3.76004,-0.49805,23.97615
3.76004,-0.49805,23.97615
3.76004,-0.49805,23.97615
3.76004,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49549,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49549,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49549,23.97615
3.75987,-0.49805,23.97615
3.75987,-0.49549,23.97615
3.75987,-0.49805,23.97615
3.76004,-0.49805,23.97615
3.76004,-0.49805,23.97615
3.75212,-0.93990,23.97615
3.74740,-1.18765,23.97615
3.74588,-1.25917,23.97615
3.74537,-1.27704,23.97615
3.74504,-1.28471,23.97615
3.74470,-1.28471,23.97615
3.74453,-1.28471,23.97615
3.74436,-1.28471,23.97615
3.74436,-1.28726,23.97615
3.74419,-1.28471,23.97615
3.74993,-0.95012,23.97615
3.75363,-0.74835,23.97615
3.75481,-0.69471,23.97615
3.75515,-0.67683,23.97615
3.75532,-0.67173,23.97615
3.75532,-0.67173,23.97615
3.75549,-0.67173,23.97615
3.75549,-0.67173,23.97615
3.75549,-0.66917,23.97615
3.75549,-0.66917,23.97615
3.75077,-0.93480,23.97615
3.74773,-1.10081,23.97615
3.74672,-1.14423,23.97615
3.74639,-1.15445,23.97615
3.74622,-1.15956,23.97615
3.74605,-1.15956,23.97615
3.74588,-1.15956,23.97615
3.74588,-1.15956,23.97615
3.74571,-1.16211,23.97615
3.74571,-1.15956,23.97615
3.74875,-0.99099,23.97615
3.75043,-0.89138,23.97615
3.75094,-0.86328,23.97615
3.75127,-0.85562,23.97615
3.75127,-0.85307,23.97615
3.75127,-0.85307,23.97615
3.75127,-0.85307,23.97615
3.75127,-0.85307,23.97615
3.75127,-0.85051,23.97615
3.75127,-0.85051,23.97615
3.74959,-0.94501,23.97615
3.74841,-1.00631,23.97615
3.74807,-1.01908,23.97615
3.74790,-1.02419,23.97615
3.74790,-1.02419,23.97615
3.74773,-1.02419,23.97615
3.74773,-1.02674,23.97615
3.74773,-1.02674,23.97615
3.74757,-1.02419,23.97615
3.74757,-1.02419,23.97615
3.74571,-1.12891,23.97615
3.74470,-1.18510,23.97615
3.74419,-1.20298,23.97615
3.74403,-1.20808,23.97615
3.74386,-1.21064,23.97615
3.74369,-1.21064,23.97615
3.74369,-1.21064,23.97615
3.74352,-1.21319,23.97615
3.74352,-1.21064,23.97615
3.74352,-1.21319,23.97615
3.74639,-1.03951,23.97615
3.74841,-0.93224,23.97615
3.74908,-0.90159,23.97615
3.74925,-0.89393,23.97615
3.74925,-0.89138,23.97615
3.74925,-0.89138,23.97615
3.74925,-0.89138,23.97615
3.74925,-0.89138,23.97615
3.74925,-0.88882,23.97615
3.74925,-0.89138,23.97615
3.75077,-0.80454,23.97615
3.75178,-0.75090,23.97615
3.75212,-0.73558,23.97615
3.75229,-0.73047,23.97615
3.75229,-0.73047,23.97615
3.75245,-0.73047,23.97615
3.75245,-0.73047,23.97615
3.75245,-0.73047,23.97615
3.75245,-0.73047,23.97615
3.75245,-0.72792,23.97615
3.74908,-0.91947,23.97615
3.74706,-1.02674,23.97615
3.74622,-1.06250,23.87099
3.74605,-1.07272,23.87099
3.74588,-1.07527,23.87099
3.74571,-1.07527,23.87099
3.74571,-1.07527,23.87099
3.74554,-1.07527,23.87099
3.74554,-1.07527,23.87099
3.74554,-1.07783,23.87099
3.74689,-0.99354,23.87099
3.74790,-0.93735,23.87099
3.74807,-0.92458,23.87099
3.74824,-0.91947,23.87099
3.74824,-0.91947,23.87099
3.74824,-0.91947,23.87099
3.74824,-0.91692,23.87099
3.74824,-0.91947,23.87099
3.74824,-0.91947,23.87099
3.74824,-0.91947,23.87099
3.73745,-1.96665,23.87099
3.73088,-1.99219,23.87099
3.72886,-1.99985,23.87099
3.72801,-2.00241,23.87099
3.72751,-2.00496,23.87099
3.72717,-2.00496,23.87099
3.72683,-2.00496,23.87099
3.72666,-2.00496,23.87099
3.72650,-2.00751,23.87099
3.72616,-2.00751,23.87099
3.72532,-2.04327,23.87099
3.72481,-2.06626,23.87099
3.72447,-2.07392,23.87099
3.72414,-2.07647,23.87099
3.72397,-2.07903,23.87099
3.72380,-2.07903,23.87099
3.72363,-2.07903,23.87099
3.72346,-2.07903,23.87099
3.72329,-2.07647,23.87099
3.72329,-2.07903,23.87099
3.72801,-1.79808,23.87099
3.73088,-1.63973,23.87099
3.73189,-1.58864,23.97615
3.73206,-1.57332,23.97615
3.73223,-1.56821,23.97615
3.73223,-1.56821,23.97615
3.73223,-1.56821,23.97615
3.73223,-1.56821,23.97615
3.73206,-1.56821,23.97615
3.73206,-1.56821,23.97615
3.72801,-1.79808,23.97615
3.72515,-1.94366,23.97615
3.72430,-1.97942,23.97615
3.72397,-1.98964,23.97615
3.72380,-1.99219,23.97615
3.72363,-1.99474,23.97615
3.72346,-1.99730,23.97615
3.72329,-1.99730,23.97615
3.72312,-1.99730,23.97615
3.72296,-1.99730,23.97615
3.73391,-1.37921,23.97615
3.74066,-1.00887,23.97615
3.74285,-0.90415,23.97615
3.74369,-0.87350,23.97615
3.74403,-0.86584,23.97615
3.74419,-0.86328,23.97615
3.74436,-0.86328,23.97615
3.74453,-0.86328,23.97615
3.74453,-0.86328,23.97615
3.74470,-0.86328,23.97615
3.74824,-0.66406,23.97615
3.75077,-0.53125,23.97615
3.75178,-0.49294,23.97615
3.75212,-0.48272,23.97615
3.75229,-0.48017,23.97615
3.75245,-0.48017,23.97615
3.75262,-0.48017,23.97615
3.75262,-0.48017,23.97615
3.75279,-0.48017,23.97615
3.75296,-0.48017,23.97615
3.76506,0.45974,23.97615
3.77686,0.89394,23.97615
3.78023,0.99866,23.97615
3.78158,1.02931,23.97615
3.78208,1.03697,23.97615
3.78259,1.03952,23.97615
3.78309,1.03952,23.97615
3.78343,1.03952,23.97615
3.78377,1.03952,24.08130
3.78411,1.03952,24.08130
3.81731,4.14022,24.08130
3.83569,4.25004,24.08130
3.84260,4.27559,24.08130
3.84546,4.27814,24.08130
3.84681,4.27814,24.08130
3.84799,4.27559,24.08130
3.84883,4.27559,24.08130
3.84968,4.27303,24.08130
3.85035,4.27303,24.08130
3.85119,4.27048,24.08130
3.84765,4.03805,24.08130
3.84445,3.82862,24.08130
3.84428,3.78775,24.08130
3.84445,3.77498,24.08130
3.84479,3.76987,24.08130
3.84529,3.76987,24.08130
3.84563,3.76732,24.08130
3.84614,3.76732,24.08130
3.84647,3.76732,24.08130
3.84698,3.76732,24.08130
3.84277,3.50424,24.08130
3.83973,3.32035,24.08130
3.83906,3.26671,24.08130
3.83906,3.25649,24.08130
3.83923,3.25139,24.08130
3.83956,3.24883,24.08130
3.83973,3.24883,24.08130
3.84007,3.24883,24.08130
3.84024,3.24883,24.08130
3.84057,3.24883,24.08130
3.83569,2.95511,24.08130
3.83299,2.79165,24.08130
3.83215,2.74056,24.08130
3.83198,2.72524,24.08130
3.83198,2.72268,24.08130
3.83215,2.72013,24.08130
3.83231,2.72013,24.08130
3.83248,2.72013,24.08130
3.83265,2.72013,24.08130
3.83299,2.72013,24.08130
3.82776,2.41619,24.08130
3.82490,2.25273,24.08130
3.82389,2.19909,24.08130
3.82372,2.18377,24.08130
3.82372,2.18121,24.08130
3.82372,2.17866,24.08130
3.82389,2.17866,24.08130
3.82389,2.17866,24.08130
3.82405,2.17866,24.08130
3.82422,2.17866,24.08130
3.81917,1.89260,24.08130
3.81563,1.69338,24.08130
3.81462,1.64485,24.08130
3.81445,1.62952,23.97615
3.81428,1.62697,23.97615
3.81428,1.62442,23.97615
3.81428,1.62442,23.97615
3.81428,1.62442,23.97615
3.81445,1.62442,23.97615
3.81445,1.62442,23.97615
3.80872,1.30004,23.87099
3.80551,1.12636,23.87099
3.80467,1.08039,23.87099
3.80416,1.06507,23.87099
3.80400,1.06251,23.87099
3.80400,1.05996,23.87099
3.80400,1.05996,23.87099
3.80400,1.05996,23.87099
3.80400,1.05996,23.87099
3.80383,1.05996,23.87099
3.79826,0.74069,23.87099
3.79472,0.55680,23.87099
3.79354,0.50061,23.87099
3.79321,0.48784,23.87099
3.79304,0.48528,23.87099
3.79287,0.48273,23.87099
3.79270,0.48273,23.87099
3.79270,0.48273,23.87099
3.79253,0.48273,23.87099
3.79253,0.48273,23.87099
3.78751,0.00000,23.87099
3.78431,-0.02554,23.87099
3.78330,-0.03065,23.87099
3.78279,-0.03065,23.87099
3.78246,-0.03065,23.87099
3.78229,-0.03320,23.87099
3.78212,-0.03320,23.87099
3.78212,-0.03065,23.87099
3.78195,-0.03320,23.87099
3.78195,-0.03065,23.87099
3.78111,-0.07151,23.87099
3.78060,-0.09450,23.87099
3.78043,-0.10216,23.87099
3.78027,-0.10472,23.87099
3.78010,-0.10472,23.76583
3.78010,-0.10472,23.76583
3.77993,-0.10472,23.76583
3.77993,-0.10472,23.76583
3.77976,-0.10472,23.76583
3.77976,-0.10472,23.76583
3.77976,-0.10472,23.76583
3.77959,-0.10472,23.76583
3.77959,-0.10472,23.76583
3.77959,-0.10472,23.76583
3.77942,-0.10472,23.76583
3.77942,-0.10472,23.76583
3.77942,-0.10472,23.76583
3.77925,-0.10472,23.76583
3.77925,-0.10472,23.87099
3.77925,-0.10472,23.87099
3.77925,-0.10472,23.87099
3.77909,-0.10472,23.87099
3.77909,-0.10472,23.87099
3.77909,-0.10472,23.87099
3.77909,-0.10472,23.87099
3.77892,-0.10472,23.87099
3.77892,-0.10472,23.97615
3.77892,-0.10472,23.97615
3.77892,-0.10472,23.97615
3.77892,-0.10472,23.97615
3.77892,-0.10472,23.87099
3.77875,-0.10472,23.87099
3.77875,-0.10472,23.87099
3.77875,-0.10472,23.87099
3.77875,-0.10472,23.87099
3.77875,-0.10472,23.87099
3.77875,-0.10472,23.87099
3.77858,-0.10472,23.87099
3.77858,-0.10472,23.87099
3.77858,-0.10472,23.87099
3.77858,-0.10472,23.97615
3.77858,-0.10472,23.97615
3.77858,-0.10472,23.97615
3.77858,-0.10472,23.97615
3.77841,-0.10472,23.97615
3.77841,-0.10472,23.97615
3.77841,-0.10472,23.97615
3.77841,-0.10472,23.97615
3.77841,-0.10472,23.97615
3.77841,-0.10472,23.97615
3.77841,-0.10472,23.97615
3.77841,-0.10472,23.97615
3.77841,-0.10472,23.97615
3.77841,-0.10472,23.97615
3.77824,-0.10472,23.97615
3.77824,-0.10472,23.97615
3.77824,-0.10472,23.97615
3.77824,-0.10472,23.97615
3.77824,-0.10472,23.97615
3.77824,-0.10472,23.97615
3.77824,-0.10472,23.97615
3.77824,-0.10472,23.97615
3.77824,-0.10472,23.97615
3.77824,-0.10472,23.97615
3.77824,-0.10472,23.97615
3.77808,-0.10472,23.97615
3.77808,-0.10472,23.97615
3.77808,-0.10472,23.97615
3.77808,-0.10472,23.97615
3.77808,-0.10472,23.97615
3.77808,-0.10472,23.97615
3.77808,-0.10472,23.97615
3.77808,-0.10216,23.97615
3.77808,-0.10216,23.97615
3.77808,-0.10216,23.97615
3.77808,-0.10472,23.97615
3.77808,-0.10472,23.97615
3.77808,-0.10472,23.97615
3.77808,-0.10472,23.97615
3.77808,-0.10472,23.97615
3.77808,-0.10216,23.97615
3.77808,-0.10216,23.97615
3.77791,-0.10216,23.97615
3.77791,-0.10472,23.97615
3.77791,-0.10216,23.97615
3.77791,-0.10216,23.97615
3.77791,-0.10216,23.97615
3.77791,-0.10216,23.97615
3.77791,-0.10216,23.97615
3.77791,-0.10216,23.97615
3.77791,-0.10216,23.97615
3.77791,-0.10216,23.97615
3.77791,-0.10472,23.97615
3.77791,-0.10216,23.97615
3.77791,-0.10216,23.97615
3.77791,-0.10216,23.97615
3.77791,-0.10472,23.97615
3.77791,-0.10216,23.97615
3.77791,-0.10472,23.97615
3.77791,-0.10216,23.97615
3.77791,-0.10216,23.97615
3.77791,-0.10472,23.97615
3.77791,-0.10216,23.97615
3.77791,-0.10216,23.97615
3.77791,-0.10472,23.97615
3.77791,-0.10216,23.97615
3.77774,-0.10216,23.97615
3.77774,-0.10472,23.97615
3.77774,-0.10216,23.97615
3.77774,-0.10216,23.97615
3.77774,-0.10216,23.97615
3.77774,-0.10216,23.97615
3.77774,-0.10216,23.97615
3.77774,-0.10472,23.97615
3.77774,-0.10216,23.97615
3.77774,-0.10216,23.97615
3.77774,-0.10472,23.97615
3.77774,-0.10472,23.97615
3.77774,-0.10216,23.97615
3.77774,-0.10216,23.97615
3.77774,-0.10472,23.97615
3.77774,-0.10472,23.97615
3.77774,-0.10472,23.97615
3.77774,-0.10216,23.97615
3.77774,-0.10472,23.97615
3.77774,-0.10216,23.87099
3.77774,-0.10472,23.87099
3.77774,-0.10216,23.87099
3.77774,-0.10216,23.87099
3.77774,-0.10216,23.87099
3.77774,-0.10216,23.87099
3.77774,-0.10472,23.87099
3.77774,-0.10216,23.87099
3.77774,-0.10216,23.87099
3.77774,-0.10472,23.87099
3.77774,-0.10216,23.87099
3.77774,-0.10216,23.87099
3.77774,-0.10216,23.87099
3.77774,-0.10472,23.87099
3.77774,-0.10216,23.87099
3.77774,-0.10216,23.87099
3.77774,-0.10216,23.87099
3.77774,-0.10472,23.87099
3.77774,-0.10216,23.87099
3.77774,-0.10216,23.87099
3.77774,-0.10472,23.87099
3.77774,-0.10216,23.87099
3.77774,-0.10216,23.87099
3.77774,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10472,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77757,-0.10216,23.87099
3.77673,-0.14814,23.87099
3.77605,-0.17879,23.87099
3.77588,-0.18645,23.87099
3.77588,-0.18900,23.87099
3.77588,-0.18900,23.87099
3.77588,-0.19156,23.87099
3.77572,-0.18900,23.87099
3.77572,-0.19156,23.87099
3.77572,-0.18900,23.87099
3.77572,-0.18900,23.87099
3.76965,-0.53125,23.87099
3.76577,-0.74324,23.87099
3.76442,-0.80454,23.87099
3.76392,-0.81986,23.87099
3.76358,-0.82497,23.87099
3.76341,-0.82752,23.87099
3.76324,-0.82752,23.87099
3.76307,-0.82752,23.87099
3.76307,-0.82752,23.87099
3.76290,-0.82752,23.87099
3.75566,-1.22852,23.87099
3.75060,-1.49159,23.87099
3.74908,-1.55544,23.87099
3.74841,-1.57587,23.87099
3.74807,-1.58098,23.87099
3.74773,-1.58354,23.87099
3.74740,-1.58609,23.87099
3.74723,-1.58609,23.87099
3.74706,-1.58609,23.87099
3.74672,-1.58609,23.87099
3.73914,-2.00496,23.87099
3.73408,-2.25782,23.87099
3.73256,-2.32933,23.87099
3.73155,-2.35232,23.87099
3.73105,-2.35998,23.87099
3.73071,-2.36253,23.87099
3.73037,-2.36253,23.87099
3.73004,-2.36253,23.87099
3.72987,-2.36253,23.87099
3.72953,-2.36253,23.87099
3.73442,-2.07392,23.87099
3.73914,-1.80319,23.87099
3.74015,-1.74700,23.87099
3.74049,-1.72912,23.87099
3.74049,-1.72401,23.87099
3.74049,-1.72146,23.87099
3.74032,-1.72146,23.87099
3.74032,-1.72146,23.87099
3.74015,-1.72146,23.87099
3.73998,-1.72146,23.87099
3.73678,-1.90024,23.87099
3.73425,-2.02795,23.87099
3.73341,-2.05860,23.87099
3.73307,-2.06881,23.87099
3.73273,-2.07137,23.87099
3.73256,-2.07392,23.87099
3.73240,-2.07392,23.87099
3.73223,-2.07392,23.87099
3.73206,-2.07392,23.87099
3.73189,-2.07392,23.87099
3.73122,-2.10202,23.87099
3.73071,-2.11734,23.87099
3.73054,-2.12245,23.87099
3.73020,-2.12245,23.87099
3.73004,-2.12500,23.87099
3.72987,-2.12500,23.87099
3.72970,-2.12500,23.87099
3.72953,-2.12500,23.87099
3.72953,-2.12500,23.87099
3.72936,-2.12500,23.87099
3.72936,-2.11479,23.87099
3.72936,-2.10712,23.87099
3.72919,-2.10457,23.87099
3.72902,-2.10457,23.87099
3.72886,-2.10457,23.87099
3.72886,-2.10457,23.87099
3.72869,-2.10712,23.87099
3.72852,-2.10712,23.87099
3.72835,-2.10712,23.87099
3.72818,-2.10712,23.87099
3.73020,-1.98453,23.87099
